Year,StateAbbr,StateDesc,Category,Measure,Data_Value,,Year,StateAbbr,StateDesc,CityName,Category,Measure,,MH
2015,FL,Florida,Health Outcomes,50,26.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.1,ED
2015,FL,Florida,Health Outcomes,50,27.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.4,FD
2015,FL,Florida,Health Outcomes,50,30.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.2,BS
2015,FL,Florida,Health Outcomes,50,26.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.6,AJ
2015,FL,Florida,Health Outcomes,50,33.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,10.5,M
2015,FL,Florida,Health Outcomes,50,29.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.7,ES
2015,FL,Florida,Health Outcomes,50,24.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.4,FD
2015,FL,Florida,Health Outcomes,50,31.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12,AV
2015,FL,Florida,Health Outcomes,50,33.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.9,BF
2015,FL,Florida,Health Outcomes,50,26.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.9,CA
2015,FL,Florida,Health Outcomes,50,27.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13,AE
2015,FL,Florida,Health Outcomes,50,28,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.8,AD
2015,FL,Florida,Health Outcomes,50,31.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.1,ED
2015,FL,Florida,Health Outcomes,50,23.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.7,ES
2015,FL,Florida,Health Outcomes,50,15.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.4,AB
2015,FL,Florida,Health Outcomes,50,26.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,9.3,F
2015,FL,Florida,Health Outcomes,50,30.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12,AV
2015,FL,Florida,Health Outcomes,50,22.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,10.4,AA
2015,FL,Florida,Health Outcomes,50,28.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,10.2,S
2015,FL,Florida,Health Outcomes,50,22.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,10.8,CD
2015,FL,Florida,Health Outcomes,50,24.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,9.7,X
2015,FL,Florida,Health Outcomes,50,27.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,10.6,B
2015,FL,Florida,Health Outcomes,50,33.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.8,AH
2015,FL,Florida,Health Outcomes,50,32.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,10.8,CD
2015,FL,Florida,Health Outcomes,50,31.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.1,BI
2015,FL,Florida,Health Outcomes,50,28.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.7,ES
2015,FL,Florida,Health Outcomes,50,33.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.5,AR
2015,FL,Florida,Health Outcomes,50,36.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.9,LC
2015,FL,Florida,Health Outcomes,50,30.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16,GR
2015,FL,Florida,Health Outcomes,50,35.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.9,LC
2015,FL,Florida,Health Outcomes,50,29.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13,AE
2015,FL,Florida,Health Outcomes,50,34.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.4,CG
2015,FL,Florida,Health Outcomes,50,36.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14,BK
2015,FL,Florida,Health Outcomes,50,34.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.9,AM
2015,FL,Florida,Health Outcomes,50,33.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.1,GA
2015,FL,Florida,Health Outcomes,50,37.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.7,GZ
2015,FL,Florida,Health Outcomes,50,34.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.4,GH
2015,FL,Florida,Health Outcomes,50,38.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.9,IY
2015,FL,Florida,Health Outcomes,50,35.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,21.5,ST
2015,FL,Florida,Health Outcomes,50,35.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,35.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.7,KE
2015,FL,Florida,Health Outcomes,50,34.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,31.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.4,KB
2015,FL,Florida,Health Outcomes,50,24.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12,AV
2015,FL,Florida,Health Outcomes,50,23.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.1,CN
2015,FL,Florida,Health Outcomes,50,37.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.4,AB
2015,FL,Florida,Health Outcomes,50,22.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14,BK
2015,FL,Florida,Health Outcomes,50,28.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.2,N
2015,FL,Florida,Health Outcomes,50,37.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14.6,EZ
2015,FL,Florida,Health Outcomes,50,36.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.2,PG
2015,FL,Florida,Health Outcomes,50,36.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,16.6,NI
2015,FL,Florida,Health Outcomes,50,36.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.3,GY
2015,FL,Florida,Health Outcomes,50,31.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.6,AJ
2015,FL,Florida,Health Outcomes,50,36.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.4,FD
2015,FL,Florida,Health Outcomes,50,34.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,17.2,AG
2015,FL,Florida,Health Outcomes,50,32.7,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.6,AJ
2015,FL,Florida,Health Outcomes,50,36.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.5,ET
2015,FL,Florida,Health Outcomes,50,35,,2015,FL,Florida,Jacksonville,Health Outcomes,51,9.4,G
2015,FL,Florida,Health Outcomes,50,31.9,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.5,ET
2015,FL,Florida,Health Outcomes,50,29.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.1,AO
2015,FL,Florida,Health Outcomes,50,28.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.6,DM
2015,FL,Florida,Health Outcomes,50,30.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.4,CF
2015,FL,Florida,Health Outcomes,50,36.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.3,EK
2015,FL,Florida,Health Outcomes,50,28.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.1,CN
2015,FL,Florida,Health Outcomes,50,28.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,34.1,,2015,FL,Florida,Jacksonville,Health Outcomes,51,10.2,S
2015,FL,Florida,Health Outcomes,50,32.4,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.5,AK
2015,FL,Florida,Health Outcomes,50,31.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,10.1,KM
2015,FL,Florida,Health Outcomes,50,28.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.1,K
2015,FL,Florida,Health Outcomes,50,25.8,,2015,FL,Florida,Jacksonville,Health Outcomes,51,12.1,CN
2015,FL,Florida,Health Outcomes,50,28.5,,2015,FL,Florida,Jacksonville,Health Outcomes,51,13,AE
2015,FL,Florida,Health Outcomes,50,31,,2015,FL,Florida,Jacksonville,Health Outcomes,51,14,BK
2015,FL,Florida,Health Outcomes,50,32.2,,2015,FL,Florida,Jacksonville,Health Outcomes,51,11.1,K
2015,FL,Florida,Health Outcomes,50,42,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15,EV
2015,FL,Florida,Health Outcomes,50,32.6,,2015,FL,Florida,Jacksonville,Health Outcomes,51,15.6,GB
2015,FL,Florida,Health Outcomes,50,47.3,,2015,FL,Florida,Jacksonville,Health Outcomes,51,20.2,QB
2015,FL,Florida,Health Outcomes,50,32.2,,2015,FL,Florida,Lakeland,Health Outcomes,51,15.1,BI
2015,FL,Florida,Health Outcomes,50,36.3,,2015,FL,Florida,Lakeland,Health Outcomes,51,14.2,DA
2015,FL,Florida,Health Outcomes,50,35.6,,2015,FL,Florida,Lakeland,Health Outcomes,51,17,CR
2015,FL,Florida,Health Outcomes,50,32.5,,2015,FL,Florida,Lakeland,Health Outcomes,51,11.8,OC
2015,FL,Florida,Health Outcomes,50,21.8,,2015,FL,Florida,Lakeland,Health Outcomes,51,15.4,GH
2015,FL,Florida,Health Outcomes,50,31.8,,2015,FL,Florida,Lakeland,Health Outcomes,51,10.7,C
2015,FL,Florida,Health Outcomes,50,31.3,,2015,FL,Florida,Lakeland,Health Outcomes,51,11.7,U
2015,FL,Florida,Health Outcomes,50,30.6,,2015,FL,Florida,Lakeland,Health Outcomes,51,13,AE
2015,FL,Florida,Health Outcomes,50,32,,2015,FL,Florida,Lakeland,Health Outcomes,51,10.2,S
2015,FL,Florida,Health Outcomes,50,27.7,,2015,FL,Florida,Lakeland,Health Outcomes,51,13.9,LC
2015,FL,Florida,Health Outcomes,50,37.1,,2015,FL,Florida,Lakeland,Health Outcomes,51,13.4,AB
2015,FL,Florida,Health Outcomes,50,33.7,,2015,FL,Florida,Lakeland,Health Outcomes,51,10.8,CD
2015,FL,Florida,Health Outcomes,50,36.9,,2015,FL,Florida,Lakeland,Health Outcomes,51,15.9,AM
2015,FL,Florida,Health Outcomes,50,45.3,,2015,FL,Florida,Lakeland,Health Outcomes,51,17.6,IX
2015,FL,Florida,Health Outcomes,50,52.7,,2015,FL,Florida,Lakeland,Health Outcomes,51,16.6,NI
2015,FL,Florida,Health Outcomes,50,45.4,,2015,FL,Florida,Lakeland,Health Outcomes,51,22.1,IE
2015,FL,Florida,Health Outcomes,50,48.9,,2015,FL,Florida,Lakeland,Health Outcomes,51,19.4,MP
2015,FL,Florida,Health Outcomes,50,46.5,,2015,FL,Florida,Lakeland,Health Outcomes,51,20,NY
2015,FL,Florida,Health Outcomes,50,42.7,,2015,FL,Florida,Lakeland,Health Outcomes,51,20,NY
2015,FL,Florida,Health Outcomes,50,43.6,,2015,FL,Florida,Lakeland,Health Outcomes,51,17.8,OP
2015,FL,Florida,Health Outcomes,50,39.2,,2015,FL,Florida,Lakeland,Health Outcomes,51,15.5,AR
2015,FL,Florida,Health Outcomes,50,30.5,,2015,FL,Florida,Lakeland,Health Outcomes,51,12,AV
2015,FL,Florida,Health Outcomes,50,15.5,,2015,FL,Florida,Lakeland,Health Outcomes,51,17.9,GC
2015,FL,Florida,Health Outcomes,50,34.2,,2015,FL,Florida,Lakeland,Health Outcomes,51,17.3,IM
2015,FL,Florida,Health Outcomes,50,32,,2015,FL,Florida,Lakeland,Health Outcomes,51,10.5,M
2015,FL,Florida,Health Outcomes,50,19.7,,2015,FL,Florida,Lakeland,Health Outcomes,51,12.6,DM
2015,FL,Florida,Health Outcomes,50,30.6,,2015,FL,Florida,Lakeland,Health Outcomes,51,11.9,CA
2015,FL,Florida,Health Outcomes,50,38.9,,2015,FL,Florida,Lakeland,Health Outcomes,51,14,BK
2015,FL,Florida,Health Outcomes,50,23.8,,2015,FL,Florida,Lakeland,Health Outcomes,51,14.6,EZ
2015,FL,Florida,Health Outcomes,50,22.2,,2015,FL,Florida,Lakeland,Health Outcomes,51,14.6,EZ
2015,FL,Florida,Health Outcomes,50,20.9,,2015,FL,Florida,Lakeland,Health Outcomes,51,15.4,GH
2015,FL,Florida,Health Outcomes,50,50.4,,2015,FL,Florida,Lakeland,Health Outcomes,51,14.9,EI
2015,FL,Florida,Health Outcomes,50,44.1,,2015,FL,Florida,Lakeland,Health Outcomes,51,11,R
2015,FL,Florida,Health Outcomes,50,37.4,,2015,FL,Florida,Lakeland,Health Outcomes,51,13,AE
2015,FL,Florida,Health Outcomes,50,26.1,,2015,FL,Florida,Lakeland,Health Outcomes,51,13.7,ES
2015,FL,Florida,Health Outcomes,50,39,,2015,FL,Florida,Lakeland,Health Outcomes,51,10.6,B
2015,FL,Florida,Health Outcomes,50,35.7,,2015,FL,Florida,Lakeland,Health Outcomes,51,12.1,CN
2015,FL,Florida,Health Outcomes,50,48.1,,2015,FL,Florida,Lakeland,Health Outcomes,51,12.1,CN
2015,FL,Florida,Health Outcomes,50,30.9,,2015,FL,Florida,Lakeland,Health Outcomes,51,13.3,BR
2015,FL,Florida,Health Outcomes,50,36.4,,2015,FL,Florida,Lakeland,Health Outcomes,51,11.7,U
2015,FL,Florida,Health Outcomes,50,44.4,,2015,FL,Florida,Lakeland,Health Outcomes,51,21,VT
2015,FL,Florida,Health Outcomes,50,28.4,,2015,FL,Florida,Largo,Health Outcomes,51,14.6,EZ
2015,FL,Florida,Health Outcomes,50,36.1,,2015,FL,Florida,Largo,Health Outcomes,51,13.4,AB
2015,FL,Florida,Health Outcomes,50,19.1,,2015,FL,Florida,Largo,Health Outcomes,51,14.8,FI
2015,FL,Florida,Health Outcomes,50,30.9,,2015,FL,Florida,Largo,Health Outcomes,51,13.3,BR
2015,FL,Florida,Health Outcomes,50,29.7,,2015,FL,Florida,Largo,Health Outcomes,51,14.3,BG
2015,FL,Florida,Health Outcomes,50,28.7,,2015,FL,Florida,Largo,Health Outcomes,51,19.7,VZ
2015,FL,Florida,Health Outcomes,50,22.8,,2015,FL,Florida,Largo,Health Outcomes,51,17.3,IM
2015,FL,Florida,Health Outcomes,50,40.1,,2015,FL,Florida,Largo,Health Outcomes,51,10.8,CD
2015,FL,Florida,Health Outcomes,50,32,,2015,FL,Florida,Largo,Health Outcomes,51,11.8,OC
2015,FL,Florida,Health Outcomes,50,37.1,,2015,FL,Florida,Largo,Health Outcomes,51,10.2,S
2015,FL,Florida,Health Outcomes,50,31.8,,2015,FL,Florida,Largo,Health Outcomes,51,12.2,N
2015,FL,Florida,Health Outcomes,50,36.3,,2015,FL,Florida,Largo,Health Outcomes,51,10.9,BT
2015,FL,Florida,Health Outcomes,50,33.5,,2015,FL,Florida,Largo,Health Outcomes,51,15.8,AH
2015,FL,Florida,Health Outcomes,50,42.6,,2015,FL,Florida,Largo,Health Outcomes,51,11.3,CO
2015,FL,Florida,Health Outcomes,50,32.7,,2015,FL,Florida,Largo,Health Outcomes,51,12.3,EK
2015,FL,Florida,Health Outcomes,50,38.5,,2015,FL,Florida,Largo,Health Outcomes,51,12.7,GE
2015,FL,Florida,Health Outcomes,50,42.6,,2015,FL,Florida,Largo,Health Outcomes,51,11.4,FD
2015,FL,Florida,Health Outcomes,50,33.6,,2015,FL,Florida,Largo,Health Outcomes,51,14.5,CS
2015,FL,Florida,Health Outcomes,50,40.4,,2015,FL,Florida,Largo,Health Outcomes,51,12.1,CN
2015,FL,Florida,Health Outcomes,50,34.4,,2015,FL,Florida,Largo,Health Outcomes,51,14.3,BG
2015,FL,Florida,Health Outcomes,50,40.1,,2015,FL,Florida,Largo,Health Outcomes,51,11.7,U
2015,FL,Florida,Health Outcomes,50,35.1,,2015,FL,Florida,Largo,Health Outcomes,51,10.6,B
2015,FL,Florida,Health Outcomes,50,28.6,,2015,FL,Florida,Largo,Health Outcomes,51,12.6,DM
2015,FL,Florida,Health Outcomes,50,36.4,,2015,FL,Florida,Largo,Health Outcomes,51,15.2,BQ
2015,FL,Florida,Health Outcomes,50,28.1,,2015,FL,Florida,Largo,Health Outcomes,51,18.6,FZ
2015,FL,Florida,Health Outcomes,50,43.2,,2015,FL,Florida,Largo,Health Outcomes,51,10.5,M
2015,FL,Florida,Health Outcomes,50,39.4,,2015,FL,Florida,Largo,Health Outcomes,51,13.1,AO
2015,FL,Florida,Health Outcomes,50,32.2,,2015,FL,Florida,Largo,Health Outcomes,51,13.2,BS
2015,FL,Florida,Health Outcomes,50,34.1,,2015,FL,Florida,Largo,Health Outcomes,51,14.7,GZ
2015,FL,Florida,Health Outcomes,50,51,,2015,FL,Florida,Largo,Health Outcomes,51,11.1,K
2015,FL,Florida,Health Outcomes,50,32.2,,2015,FL,Florida,Largo,Health Outcomes,51,11.8,OC
2015,FL,Florida,Health Outcomes,50,47.3,,2015,FL,Florida,Largo,Health Outcomes,51,10.7,C
2015,FL,Florida,Health Outcomes,50,41.2,,2015,FL,Florida,Largo,Health Outcomes,51,17.4,KA
2015,FL,Florida,Health Outcomes,50,32.1,,2015,FL,Florida,Largo,Health Outcomes,51,14.2,DA
2015,FL,Florida,Health Outcomes,50,37.8,,2015,FL,Florida,Largo,Health Outcomes,51,15.8,AH
2015,FL,Florida,Health Outcomes,50,32.4,,2015,FL,Florida,Largo,Health Outcomes,51,16.5,CZ
2015,FL,Florida,Health Outcomes,50,31.1,,2015,FL,Florida,Largo,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,39.3,,2015,FL,Florida,Lauderhill,Health Outcomes,51,16,GR
2015,FL,Florida,Health Outcomes,50,39.9,,2015,FL,Florida,Lauderhill,Health Outcomes,51,15.9,AM
2015,FL,Florida,Health Outcomes,50,44.2,,2015,FL,Florida,Lauderhill,Health Outcomes,51,18.2,XH
2015,FL,Florida,Health Outcomes,50,46.4,,2015,FL,Florida,Lauderhill,Health Outcomes,51,15.5,AR
2015,FL,Florida,Health Outcomes,50,30.1,,2015,FL,Florida,Lauderhill,Health Outcomes,51,12.3,EK
2015,FL,Florida,Health Outcomes,50,40.2,,2015,FL,Florida,Lauderhill,Health Outcomes,51,10.8,CD
2015,FL,Florida,Health Outcomes,50,39.7,,2015,FL,Florida,Lauderhill,Health Outcomes,51,15.2,BQ
2015,FL,Florida,Health Outcomes,50,35.7,,2015,FL,Florida,Lauderhill,Health Outcomes,51,13.8,AD
2015,FL,Florida,Health Outcomes,50,37.9,,2015,FL,Florida,Lauderhill,Health Outcomes,51,12.6,DM
2015,FL,Florida,Health Outcomes,50,39.6,,2015,FL,Florida,Lauderhill,Health Outcomes,51,19.6,JH
2015,FL,Florida,Health Outcomes,50,38.8,,2015,FL,Florida,Lauderhill,Health Outcomes,51,21.4,XP
2015,FL,Florida,Health Outcomes,50,40.5,,2015,FL,Florida,Lauderhill,Health Outcomes,51,19.9,XQ
2015,FL,Florida,Health Outcomes,50,31.5,,2015,FL,Florida,Lauderhill,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,44.8,,2015,FL,Florida,Lauderhill,Health Outcomes,51,12.6,DM
2015,FL,Florida,Health Outcomes,50,47.2,,2015,FL,Florida,Lauderhill,Health Outcomes,51,15.5,AR
2015,FL,Florida,Health Outcomes,50,39.3,,2015,FL,Florida,Lauderhill,Health Outcomes,51,17.7,GK
2015,FL,Florida,Health Outcomes,50,43.6,,2015,FL,Florida,Lauderhill,Health Outcomes,51,16.7,KE
2015,FL,Florida,Health Outcomes,50,28.6,,2015,FL,Florida,Melbourne,Health Outcomes,51,13.8,AD
2015,FL,Florida,Health Outcomes,50,32.9,,2015,FL,Florida,Melbourne,Health Outcomes,51,13.2,BS
2015,FL,Florida,Health Outcomes,50,27.2,,2015,FL,Florida,Melbourne,Health Outcomes,51,10,Z
2015,FL,Florida,Health Outcomes,50,30.2,,2015,FL,Florida,Melbourne,Health Outcomes,51,12.3,EK
2015,FL,Florida,Health Outcomes,50,32.9,,2015,FL,Florida,Melbourne,Health Outcomes,51,13.6,L
2015,FL,Florida,Health Outcomes,50,27.4,,2015,FL,Florida,Melbourne,Health Outcomes,51,11.7,U
2015,FL,Florida,Health Outcomes,50,28.5,,2015,FL,Florida,Melbourne,Health Outcomes,51,11.9,CA
2015,FL,Florida,Health Outcomes,50,29.2,,2015,FL,Florida,Melbourne,Health Outcomes,51,11.4,FD
2015,FL,Florida,Health Outcomes,50,19.3,,2015,FL,Florida,Melbourne,Health Outcomes,51,13.1,AO
2015,FL,Florida,Health Outcomes,50,32.3,,2015,FL,Florida,Melbourne,Health Outcomes,51,12.9,BF
2015,FL,Florida,Health Outcomes,50,34.5,,2015,FL,Florida,Melbourne,Health Outcomes,51,13.5,ET
2015,FL,Florida,Health Outcomes,50,31.2,,2015,FL,Florida,Melbourne,Health Outcomes,51,15.2,BQ
2015,FL,Florida,Health Outcomes,50,30.6,,2015,FL,Florida,Melbourne,Health Outcomes,51,13.7,ES
2015,FL,Florida,Health Outcomes,50,33.6,,2015,FL,Florida,Melbourne,Health Outcomes,51,14.5,CS
2015,FL,Florida,Health Outcomes,50,31.7,,2015,FL,Florida,Melbourne,Health Outcomes,51,14.8,FI
2015,FL,Florida,Health Outcomes,50,31.6,,2015,FL,Florida,Melbourne,Health Outcomes,51,13.1,AO
2015,FL,Florida,Health Outcomes,50,43.2,,2015,FL,Florida,Melbourne,Health Outcomes,51,13.3,BR
2015,FL,Florida,Health Outcomes,50,36.9,,2015,FL,Florida,Melbourne,Health Outcomes,51,15.1,BI
2015,FL,Florida,Health Outcomes,50,27.5,,2015,FL,Florida,Melbourne,Health Outcomes,51,12,AV
2015,FL,Florida,Health Outcomes,50,45,,2015,FL,Florida,Melbourne,Health Outcomes,51,16.7,KE
2015,FL,Florida,Health Outcomes,50,23.3,,2015,FL,Florida,Melbourne,Health Outcomes,51,12.3,EK
2015,FL,Florida,Health Outcomes,50,49.3,,2015,FL,Florida,Melbourne,Health Outcomes,51,17.2,AG
2015,FL,Florida,Health Outcomes,50,34.6,,2015,FL,Florida,Melbourne,Health Outcomes,51,12.1,CN
2015,FL,Florida,Health Outcomes,50,30.7,,2015,FL,Florida,Melbourne,Health Outcomes,51,10.8,CD
2015,FL,Florida,Health Outcomes,50,31.1,,2015,FL,Florida,Miami,Health Outcomes,51,15,EV
2015,FL,Florida,Health Outcomes,50,32.5,,2015,FL,Florida,Miami,Health Outcomes,51,14.7,GZ
2015,FL,Florida,Health Outcomes,50,27.2,,2015,FL,Florida,Miami,Health Outcomes,51,16.1,GA
2015,FL,Florida,Health Outcomes,50,38.7,,2015,FL,Florida,Miami,Health Outcomes,51,21.8,YX
2015,FL,Florida,Health Outcomes,50,34.8,,2015,FL,Florida,Miami,Health Outcomes,51,15.7,AI
2015,FL,Florida,Health Outcomes,50,28.2,,2015,FL,Florida,Miami,Health Outcomes,51,12.4,CF
2015,FL,Florida,Health Outcomes,50,44.9,,2015,FL,Florida,Miami,Health Outcomes,51,19.6,JH
2015,FL,Florida,Health Outcomes,50,43.6,,2015,FL,Florida,Miami,Health Outcomes,51,21.4,XP
2015,FL,Florida,Health Outcomes,50,41.2,,2015,FL,Florida,Miami,Health Outcomes,51,24.5,ZC
2015,FL,Florida,Health Outcomes,50,51.9,,2015,FL,Florida,Miami,Health Outcomes,51,23.2,ZD
2015,FL,Florida,Health Outcomes,50,24.6,,2015,FL,Florida,Miami,Health Outcomes,51,19,OI
2015,FL,Florida,Health Outcomes,50,45.8,,2015,FL,Florida,Miami,Health Outcomes,51,20.2,QB
2015,FL,Florida,Health Outcomes,50,42.2,,2015,FL,Florida,Miami,Health Outcomes,51,17.8,OP
2015,FL,Florida,Health Outcomes,50,41.2,,2015,FL,Florida,Miami,Health Outcomes,51,17.8,OP
2015,FL,Florida,Health Outcomes,50,40.3,,2015,FL,Florida,Miami,Health Outcomes,51,17.4,KA
2015,FL,Florida,Health Outcomes,50,45,,2015,FL,Florida,Miami,Health Outcomes,51,18.5,JB
2015,FL,Florida,Health Outcomes,50,49.4,,2015,FL,Florida,Miami,Health Outcomes,51,22.5,ZK
2015,FL,Florida,Health Outcomes,50,45.8,,2015,FL,Florida,Miami,Health Outcomes,51,21.2,IB
2015,FL,Florida,Health Outcomes,50,43.2,,2015,FL,Florida,Miami,Health Outcomes,51,20.5,ZM
2015,FL,Florida,Health Outcomes,50,30.3,,2015,FL,Florida,Miami,Health Outcomes,51,12,AV
2015,FL,Florida,Health Outcomes,50,33.3,,2015,FL,Florida,Miami,Health Outcomes,51,13.3,BR
2015,FL,Florida,Health Outcomes,50,41.5,,2015,FL,Florida,Miami,Health Outcomes,51,17.6,IX
2015,FL,Florida,Health Outcomes,50,43.4,,2015,FL,Florida,Miami,Health Outcomes,51,18.3,HV
2015,FL,Florida,Health Outcomes,50,31.1,,2015,FL,Florida,Miami,Health Outcomes,51,17.6,IX
2015,FL,Florida,Health Outcomes,50,30.6,,2015,FL,Florida,Miami,Health Outcomes,51,16.4,KB
2015,FL,Florida,Health Outcomes,50,40.9,,2015,FL,Florida,Miami,Health Outcomes,51,17.6,IX
2015,FL,Florida,Health Outcomes,50,35.5,,2015,FL,Florida,Miami,Health Outcomes,51,19.9,XQ
2015,FL,Florida,Health Outcomes,50,36.3,,2015,FL,Florida,Miami,Health Outcomes,51,18.6,FZ
2015,FL,Florida,Health Outcomes,50,26.8,,2015,FL,Florida,Miami,Health Outcomes,51,16.1,GA
2015,FL,Florida,Health Outcomes,50,26.6,,2015,FL,Florida,Miami,Health Outcomes,51,16.3,EE
2015,FL,Florida,Health Outcomes,50,18,,2015,FL,Florida,Miami,Health Outcomes,51,9.8,V
2015,FL,Florida,Health Outcomes,50,23.4,,2015,FL,Florida,Miami,Health Outcomes,51,11.9,CA
2015,FL,Florida,Health Outcomes,50,18.6,,2015,FL,Florida,Miami,Health Outcomes,51,11.9,CA
2015,FL,Florida,Health Outcomes,50,38.7,,2015,FL,Florida,Miami,Health Outcomes,51,19.7,VZ
2015,FL,Florida,Health Outcomes,50,33.7,,2015,FL,Florida,Miami,Health Outcomes,51,18.9,HX
2015,FL,Florida,Health Outcomes,50,38.8,,2015,FL,Florida,Miami,Health Outcomes,51,16.2,PG
2015,FL,Florida,Health Outcomes,50,33.4,,2015,FL,Florida,Miami,Health Outcomes,51,17,CR
2015,FL,Florida,Health Outcomes,50,35.9,,2015,FL,Florida,Miami,Health Outcomes,51,17,CR
2015,FL,Florida,Health Outcomes,50,42.2,,2015,FL,Florida,Miami,Health Outcomes,51,22.4,OD
2015,FL,Florida,Health Outcomes,50,43.6,,2015,FL,Florida,Miami,Health Outcomes,51,21.3,AAH
2015,FL,Florida,Health Outcomes,50,42,,2015,FL,Florida,Miami,Health Outcomes,51,17.8,OP
2015,FL,Florida,Health Outcomes,50,35.6,,2015,FL,Florida,Miami,Health Outcomes,51,16.7,KE
2015,FL,Florida,Health Outcomes,50,18.5,,2015,FL,Florida,Miami,Health Outcomes,51,11.9,CA
2015,FL,Florida,Health Outcomes,50,14.1,,2015,FL,Florida,Miami,Health Outcomes,51,9.6,CE
2015,FL,Florida,Health Outcomes,50,20.2,,2015,FL,Florida,Miami,Health Outcomes,51,11,R
2015,FL,Florida,Health Outcomes,50,10.7,,2015,FL,Florida,Miami,Health Outcomes,51,8.3,IK
2015,FL,Florida,Health Outcomes,50,26.9,,2015,FL,Florida,Miami,Health Outcomes,51,14.8,FI
2015,FL,Florida,Health Outcomes,50,26.5,,2015,FL,Florida,Miami,Health Outcomes,51,11.6,AJ
