StateAbbr,State,CityName,Measure,DataValueTypeID,Data_Value,PopulationCount
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,40.4,1023
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,34.4,1565
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,40.1,1325
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,35.1,493
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,28.6,4475
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,36.4,6002
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,28.1,991
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,43.2,268
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,39.4,2069
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,32.2,3220
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,34.1,2962
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,51,2579
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,32.2,111
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,47.3,3893
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,41.2,1530
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,32.1,5057
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,37.8,3010
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,32.4,2370
FL,Florida,Largo,High blood pressure among adults aged >=18 Years,CrdPrv,31.1,1343
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,AgeAdjPrv,39.3,66887
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,39.9,66887
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,44.2,4497
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,46.4,5638
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,30.1,6781
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,40.2,3246
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,39.7,5555
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,35.7,1523
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,37.9,4939
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,39.6,6806
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,38.8,6042
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,40.5,2828
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,31.5,2194
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,44.8,1880
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,47.2,3802
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,39.3,6061
FL,Florida,Lauderhill,High blood pressure among adults aged >=18 Years,CrdPrv,43.6,5095
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,AgeAdjPrv,28.6,76068
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,32.9,76068
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,2616
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,30.2,6243
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,32.9,4393
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,2562
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,28.5,3259
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,29.2,2413
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,19.3,92
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,32.3,2316
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,34.5,2420
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,31.2,4561
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,30.6,5710
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,33.6,4920
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,31.7,4107
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,31.6,1157
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,43.2,3624
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,36.9,2838
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,6764
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,45,3300
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,510
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,49.3,2486
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,34.6,5786
FL,Florida,Melbourne,High blood pressure among adults aged >=18 Years,CrdPrv,30.7,3889
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,AgeAdjPrv,31.1,399457
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,32.5,399457
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,364
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,38.7,347
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,34.8,4544
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,28.2,5527
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,44.9,4703
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,43.6,4853
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,41.2,3479
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,51.9,71
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,458
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,45.8,592
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,42.2,2176
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,41.2,4010
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,40.3,2815
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,45,3932
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,49.4,3781
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,45.8,3336
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,43.2,2909
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,30.3,2453
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,33.3,3573
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,41.5,5485
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,43.4,4963
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,31.1,5323
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,30.6,4129
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,40.9,5160
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,35.5,5388
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,36.3,3421
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,5647
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,26.6,2553
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,18,6368
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,2642
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,18.6,3442
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,38.7,1630
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,33.7,5752
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,38.8,2705
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,33.4,6315
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,35.9,4450
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,42.2,4416
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,43.6,2320
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,42,3027
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,35.6,6942
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,18.5,4655
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,14.1,1258
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,20.2,1178
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,10.7,1069
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,26.9,1622
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,26.5,826
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,31.1,3190
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,32.9,6377
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,33.8,6893
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,36.3,5344
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,40.7,3412
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,36.6,2451
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,32.8,3813
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,33.5,5461
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,33.1,5733
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,40.1,7230
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,35.2,3542
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,34.9,4204
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,31.9,1592
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,32.4,3582
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,32.5,3798
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,36.3,2331
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,34.7,3827
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,33.7,3387
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,35.1,6293
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,35.4,7034
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,32.7,4161
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,37.8,6076
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,35.7,6062
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,34.7,7881
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,32.9,6956
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,36,9593
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,35.7,6305
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,30,5270
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,33.8,3690
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,30.4,3655
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,36.5,3769
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,36.2,3260
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,35.1,2576
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,29,2295
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,29.5,7327
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,26.5,5735
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,15.6,9431
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,27.1,3776
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,21.9,2229
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,18,4002
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,12.8,408
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,14.1,2861
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,15.2,1561
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,21,1756
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,24.1,2837
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,31.8,3681
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,29.9,5780
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,8883
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,6998
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,35.2,2403
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,18.9,1592
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,19.1,2920
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,40.1,2096
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,3817
FL,Florida,Miami,High blood pressure among adults aged >=18 Years,CrdPrv,33.5,1659
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,AgeAdjPrv,26.1,87779
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,27,87779
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,2699
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,35.9,1584
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,31.8,4106
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,28.9,4237
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,29.7,4298
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,31.5,3812
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,29.6,4953
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,26.5,3790
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,27.6,2991
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,30.5,2612
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,30,1932
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,26.7,5062
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,3127
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,32.4,2733
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,25.8,2930
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,23.7,3152
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,17.9,4825
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,21.6,2158
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,23.9,2625
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,25.3,1836
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,18.4,2389
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,2436
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,24,2327
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,28.9,2944
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,35.3,2014
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,28.7,3000
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,20,2978
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,30.3,4170
FL,Florida,Miami Beach,High blood pressure among adults aged >=18 Years,CrdPrv,8,59
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,AgeAdjPrv,38.1,107167
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,37.6,107167
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,45,3419
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,42.9,2259
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,44.7,650
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,31.6,7578
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,41.5,1313
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,38.4,6370
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,36.6,5232
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,40.5,4613
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,40.5,4645
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,39.2,1473
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,37.7,1242
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,49.8,2043
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,33.6,8862
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,38.6,5247
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,33.7,3082
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,39.3,5283
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,38.2,5546
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,40.6,6465
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,35.9,7643
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,37.6,7668
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,33.8,4693
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,37.6,6504
FL,Florida,Miami Gardens,High blood pressure among adults aged >=18 Years,CrdPrv,33.9,5336
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,AgeAdjPrv,31.3,122041
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,28.6,122041
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,33.2,5272
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,35.6,3353
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,32.8,5488
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,31.2,10159
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,27,5262
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,10952
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,33.6,5912
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,24.4,10560
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,23101
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,22.4,10083
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,8371
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,37.1,4729
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,34.3,4992
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,33.7,5540
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,34.6,3197
FL,Florida,Miramar,High blood pressure among adults aged >=18 Years,CrdPrv,36.4,5070
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,AgeAdjPrv,32.8,238300
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,29.3,238300
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,21.5,4707
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,35,2709
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,49,1262
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,51.5,1224
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,3173
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,23.9,3167
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,28.1,3142
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,29.6,2852
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,27.8,4319
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,43.4,2197
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,53.6,3004
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,48.2,4086
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,37.5,244
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,33.1,7246
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,35.1,4596
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,40.6,2691
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,33.2,830
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,25.5,4821
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,4665
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,31.1,1492
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,3197
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,33.4,291
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,35,6451
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,39.7,72
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,32.1,3390
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,31.9,1524
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,32,3464
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,27.3,2157
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,41.7,2401
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,22.3,5712
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,656
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,37,1128
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,1946
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,108
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,26,3655
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,31.2,4631
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,29.2,5656
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,22.8,1642
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,29.6,1555
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,713
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,2829
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,29.5,2315
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,29.9,241
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,32.9,2035
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,36.2,84
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,30.8,170
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,15.7,4121
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,39.2,6302
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,51.4,4252
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,24.5,6604
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,4618
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,37.4,4445
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,4688
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,21.6,3805
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,18.7,2055
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,19.8,10808
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,26.5,3350
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,18.7,317
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,24.1,4051
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,24,631
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,28.5,788
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,56.3,165
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,20.6,3743
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,32.6,160
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,22.4,2074
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,15,276
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,25.6,1777
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,24.4,6640
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,25,5850
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,27.3,1232
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,21.7,7058
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,21.4,6290
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,47.2,2339
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,30.7,2088
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,37.1,2063
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,45.5,4998
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,20.1,2629
FL,Florida,Orlando,High blood pressure among adults aged >=18 Years,CrdPrv,35.2,7599
