StateAbbr,State,CityName,Measure,DataValueTypeID,Data_Value,PopulationCount,CA-latitude,CA-longitude,FL-latitude,FL-longitude,MA-latitude,MA-longitude
CA,California,Oceanside,High blood pressure among adults aged >=18 Years,CrdPrv,26.1,6936,33.94692483,-118.275663,,,,
CA,California,Oceanside,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,7344,33.92558,-118.275561,,,,
CA,California,Oceanside,High blood pressure among adults aged >=18 Years,CrdPrv,29.7,3978,33.97283702,-118.2752977,,,,
CA,California,Oceanside,High blood pressure among adults aged >=18 Years,CrdPrv,25,2376,33.96609197,-118.2752632,,,,
CA,California,Oceanside,High blood pressure among adults aged >=18 Years,CrdPrv,31.1,3486,33.96220198,-118.2750006,,,,
CA,California,Oceanside,High blood pressure among adults aged >=18 Years,CrdPrv,38.4,4321,33.96945061,-118.2749023,,,,
CA,California,Oceanside,High blood pressure among adults aged >=18 Years,CrdPrv,31.8,3761,34.066049,-118.2741645,,,,
CA,California,Oceanside,High blood pressure among adults aged >=18 Years,CrdPrv,56.7,80,33.87596476,-118.274062,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,26.9,163924,34.09169214,-118.2740532,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,AgeAdjPrv,30.9,163924,34.05313276,-118.2738446,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,27.9,651,34.1584395,-118.2736658,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,28.9,4990,33.84105996,-118.2735259,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,5530,34.05979964,-118.2733595,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,26.3,4092,34.16840978,-118.2729276,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,29.3,3997,34.0787744,-118.2728192,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,30.9,5058,33.85613319,-118.2727355,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,27.8,4730,34.16316139,-118.2724012,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,5348,34.05644622,-118.2723721,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,26.6,4163,34.04685103,-118.2723121,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,25.3,5100,34.11183494,-118.2722484,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,4793,34.06953161,-118.2719463,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,29.1,5814,34.00825988,-118.2718914,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,28.7,4645,34.02229887,-118.2718023,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,28.3,2923,33.97856759,-118.2717384,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,24.4,4052,33.93649411,-118.2716976,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,25.5,4195,33.78658776,-118.271694,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,5676,33.77952648,-118.2714945,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,29.4,6133,34.17508056,-118.27146,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,29.3,4827,34.13654899,-118.2711434,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,23,841,34.24877813,-118.2709989,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,4757,34.05956809,-118.2700929,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,26.1,6231,33.8035198,-118.2699047,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,5966,33.82935095,-118.2697206,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,31.7,2985,33.82164081,-118.269697,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,24.9,5145,33.99807162,-118.2696709,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,27,4760,33.81356572,-118.2696681,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,24.7,4413,33.99223594,-118.2695618,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,4476,33.79483773,-118.2693892,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,26.4,4497,34.15115276,-118.2691593,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,28.9,4321,34.06376591,-118.2691298,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,28.3,4576,34.01374,-118.2691132,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,21.5,369,34.0034919,-118.2690648,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,20.7,1447,34.0304828,-118.2686569,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,7060,34.07472919,-118.2686024,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,18.6,4626,33.94694504,-118.2684059,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,24.5,6656,34.05072999,-118.2683016,,,,
CA,California,Ontario,High blood pressure among adults aged >=18 Years,CrdPrv,25,4052,34.05518623,-118.2675212,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,AgeAdjPrv,25.6,136416,33.77294339,-118.267011,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,24.4,136416,34.10082472,-118.2668198,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,24.8,4825,33.92930499,-118.266556,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,5089,34.05917819,-118.2663761,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,23.7,2975,34.06836676,-118.266009,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,28.7,123,34.03676373,-118.2658979,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,28.4,2388,34.06197812,-118.2658492,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,27,4492,33.78683233,-118.2658196,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,19.6,1673,33.77978196,-118.2656258,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,15.4,222,34.08082542,-118.2655482,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,28,2605,33.98567819,-118.2649765,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,22.2,3724,34.08818652,-118.2646123,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,24.9,4213,34.12075702,-118.2641363,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,27,5664,34.05710997,-118.2640302,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,26.6,4324,33.9542641,-118.263888,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,28.3,2491,33.95831587,-118.2637832,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,31,104,34.00782185,-118.2636361,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,26.3,340,34.07376269,-118.2633783,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,3233,34.14468313,-118.2632446,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,24.7,6573,33.97838761,-118.2631029,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,26.1,4660,33.96932957,-118.2630441,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,24.8,3270,33.96240794,-118.2629489,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,25.8,5176,33.96605323,-118.2629318,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,24.1,3709,33.97298569,-118.2628927,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,22.2,4126,33.73563997,-118.2628441,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,23.7,5797,34.06347891,-118.2624816,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,22.8,8039,34.01135094,-118.262416,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,19.7,7285,33.93449328,-118.2622905,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,22.4,6448,34.02419961,-118.2622814,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,24.5,1278,34.01735024,-118.2621294,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,23.6,6760,34.14032638,-118.2617831,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,25.8,3955,34.04686608,-118.2616849,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,25.1,4492,33.92526195,-118.2614031,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,19.6,6847,33.93979543,-118.2610929,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,28.3,4517,34.05420917,-118.2610818,,,,
CA,California,Orange,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,4999,34.16625714,-118.2609478,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,AgeAdjPrv,29.7,197899,34.00369354,-118.2608661,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,26.5,197899,33.99827152,-118.2608283,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,29.2,5455,33.99253112,-118.2608177,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,28.3,5435,33.79797834,-118.2603833,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,2885,34.04052759,-118.2601678,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,26.9,5397,34.18523428,-118.2600515,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,33,321,34.15545115,-118.2597699,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,24.7,4657,34.13161811,-118.2597457,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,23.8,14589,34.16148194,-118.2597444,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,4577,34.14921406,-118.2597025,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,8187,33.94701534,-118.2593919,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,25.3,8606,34.11544986,-118.2590598,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,3838,33.78732403,-118.2581968,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,32.5,5966,33.87846001,-118.2576973,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,26.2,1252,34.07295289,-118.2576904,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,28.5,6679,34.22939991,-118.257241,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,26.1,5778,33.82891033,-118.2571972,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,30,2888,34.08320006,-118.2571855,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,7533,34.02184196,-118.2570623,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,28.8,6586,33.85254816,-118.2569604,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,6814,34.10160871,-118.256727,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,23.8,4387,33.81614817,-118.2562796,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,28.9,5389,34.06256852,-118.2560631,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,2150,33.8374083,-118.2559364,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,24,7858,33.8374083,-118.2559364,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,27,1147,33.89092772,-118.25558,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,27.9,5089,33.7780161,-118.2549078,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,29.8,3432,33.89685382,-118.254694,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,4780,33.99936798,-118.2542903,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,25.7,4423,33.90883171,-118.253849,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,26.5,4110,34.010412,-118.2534818,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,19.8,6243,34.63088923,-118.253293,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,31.2,5088,34.05270704,-118.2530841,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,31.5,347,34.12730387,-118.2530809,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,22.2,1733,34.0564422,-118.2529675,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,18.8,5373,34.20279823,-118.252536,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,7982,33.86488706,-118.2521106,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,29,6424,33.99216073,-118.2520958,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,25.7,5632,34.08113748,-118.2520466,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,26.9,3590,34.25085039,-118.2520061,,,,
CA,California,Oxnard,High blood pressure among adults aged >=18 Years,CrdPrv,30,5279,34.06833154,-118.2519864,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,AgeAdjPrv,30.2,152750,34.01575367,-118.251933,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,27.3,152750,34.04653699,-118.2516173,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,2108,34.00604553,-118.2513193,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,858,34.14916873,-118.2505278,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,31.3,3485,34.09291769,-118.2504361,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,21.8,3111,34.02448344,-118.2502743,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,25.5,6023,33.93237597,-118.2502423,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,4315,33.93928218,-118.2502155,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,24.8,4397,33.99936704,-118.2499406,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,23.9,7103,33.88413616,-118.2494373,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,32.1,1321,34.1351284,-118.2491937,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,6387,34.14075309,-118.2485559,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,24.2,6153,34.14447902,-118.2484454,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,29.5,3751,33.78746963,-118.2479266,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,27.8,2235,34.03261976,-118.2477687,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,25.5,4130,34.04755004,-118.2477262,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,32.2,5339,33.79577968,-118.2475763,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,29.4,4086,33.89952567,-118.2473437,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,28.2,4797,34.13760477,-118.2473422,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,3064,34.1032222,-118.2472455,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,30.6,6460,34.01852554,-118.2469969,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,29.3,3995,34.18188937,-118.2467667,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,29.5,7075,34.18188937,-118.2467667,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,27,4535,34.16231438,-118.2466005,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,27.8,2970,34.15489168,-118.2465714,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,25.2,11415,34.22061918,-118.2463473,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,6022,34.12878639,-118.246256,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,29.2,4329,33.94850605,-118.2461145,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,32.6,924,34.06854354,-118.2457754,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,30.2,7585,34.05577403,-118.2455901,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,2772,34.11748151,-118.2455127,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,28.8,5324,33.89187871,-118.2453653,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,3596,34.06120271,-118.2448177,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,25.6,6702,34.14878283,-118.2439771,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,25.8,6117,34.0096171,-118.2439607,,,,
CA,California,Palmdale,High blood pressure among adults aged >=18 Years,CrdPrv,28.8,169,33.99924694,-118.2432565,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,AgeAdjPrv,25.9,137122,34.04111085,-118.2432135,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,26,137122,34.10371264,-118.2431825,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,29.4,3560,33.83449439,-118.2430906,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,30.3,287,33.99205441,-118.2430143,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,34.9,878,33.93635364,-118.2426486,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,30.6,3248,33.91172832,-118.2422078,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,29.3,6998,34.04699405,-118.2415978,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,28.5,3204,33.85224816,-118.2413562,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,26.7,3700,34.12235048,-118.2404336,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,34.9,6563,34.05928514,-118.2395097,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,29.9,5826,34.11182665,-118.2394938,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,32.2,1385,34.08003434,-118.2393369,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,22.6,5118,34.06448239,-118.2392725,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,1654,33.94866367,-118.2391843,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,27.1,3974,34.14884749,-118.2387735,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,27.6,3942,34.26150995,-118.2387254,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,5259,33.78255861,-118.2383599,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,32.7,3788,34.14257839,-118.238019,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,17.7,2928,33.90072584,-118.2369649,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,24.9,4655,34.2079204,-118.2368729,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,20.6,2972,33.89223304,-118.2365695,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,4229,34.13475768,-118.2363624,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,26.4,5301,34.10675958,-118.2354293,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,26.2,2324,33.93279629,-118.2350934,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,23.2,5471,34.0904016,-118.234512,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,2915,33.88467934,-118.2343943,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,25.8,3818,33.93951833,-118.2336919,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,25.7,2228,33.94539602,-118.2336329,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,29.2,3403,34.03168191,-118.2326,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,5752,34.145408,-118.2320865,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,17.4,5747,34.05755676,-118.2317297,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,18.7,5714,34.10012723,-118.2316884,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,21.2,5051,34.1568514,-118.2313453,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,29.1,2236,34.06882189,-118.2312223,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,27.3,3869,34.66293181,-118.230464,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,31.8,3456,33.87904331,-118.2303184,,,,
CA,California,Pasadena,High blood pressure among adults aged >=18 Years,CrdPrv,24.9,5621,34.12846237,-118.2299819,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,AgeAdjPrv,33,68386,34.63453535,-118.2296892,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,68386,34.1126745,-118.228857,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,11436,34.5811031,-118.2283984,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,8283,34.69673664,-118.227868,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,CrdPrv,23,11267,33.89296569,-118.2275066,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,CrdPrv,24.7,9335,33.89296569,-118.2275066,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,CrdPrv,27.1,8393,34.73064011,-118.2266941,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,CrdPrv,33.4,469,33.90580744,-118.2265977,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,CrdPrv,23.9,3174,33.89961147,-118.2262998,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,CrdPrv,29.1,9219,33.89252182,-118.2261179,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,CrdPrv,30.3,5155,33.87010939,-118.2258356,,,,
CA,California,Perris,High blood pressure among adults aged >=18 Years,CrdPrv,31.8,1609,33.9476557,-118.2252846,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,AgeAdjPrv,21.8,70285,34.08830231,-118.2248955,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,23.5,70285,34.04705125,-118.2246984,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,23.5,2073,33.95605942,-118.2242082,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,8718,34.12002909,-118.2241898,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,23.9,4657,33.95067311,-118.2241037,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,25.3,4796,34.13608467,-118.223653,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,26,3685,33.82488508,-118.2236242,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,23.8,5733,34.10290397,-118.22326,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,24.4,5251,34.03152507,-118.2227887,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,23.6,7479,34.09220293,-118.2226258,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,25.7,4676,33.96116603,-118.2221109,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,25.4,4576,34.62301069,-118.2213156,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,16.7,4734,33.82900535,-118.2212921,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,22.7,4799,33.79529598,-118.2212087,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,20.6,5956,33.94194388,-118.2211116,,,,
CA,California,Pleasanton,High blood pressure among adults aged >=18 Years,CrdPrv,25.4,3152,33.9139763,-118.2207003,,,,
CA,California,Pomona,High blood pressure among adults aged >=18 Years,AgeAdjPrv,29.6,149058,34.18481653,-118.2202864,,,,
CA,California,Pomona,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,149058,34.06759029,-118.2202198,,,,
CA,California,Pomona,High blood pressure among adults aged >=18 Years,CrdPrv,34.5,1295,34.05593719,-118.2200573,,,,
CA,California,Pomona,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,4176,33.93357301,-118.2196226,,,,
CA,California,Pomona,High blood pressure among adults aged >=18 Years,CrdPrv,28.7,5622,34.08013688,-118.2194074,,,,
CA,California,Pomona,High blood pressure among adults aged >=18 Years,CrdPrv,26.6,4623,33.92470827,-118.2193045,,,,
CA,California,Pomona,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,4815,34.12131235,-118.2188457,,,,
CA,California,Pomona,High blood pressure among adults aged >=18 Years,CrdPrv,31.4,6584,33.82116054,-118.2186526,,,,
CA,California,Pomona,High blood pressure among adults aged >=18 Years,CrdPrv,24.7,5454,33.89977156,-118.218295,,,,
CA,California,Pomona,High blood pressure among adults aged >=18 Years,CrdPrv,28.4,3996,33.81653843,-118.2182796,,,,
